"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AJX","Great Ajax Corp.","13.73","259663915.61","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","24.97","0","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ajxa",
"GHG","GreenTree Hospitality Group Ltd.","14.52","1474538074.68","n/a","2018","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/ghg",
"TV","Grupo Televisa S.A.","11.32","6914048402.52","n/a","1993","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/tv",
"HRB","H&R Block, Inc.","24.33","4946121560.94","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/hrb",
"HBI","Hanesbrands Inc.","18.18","6571539325.8","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/hbi",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","25.82","1623448973.16","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hasi",
"HVT","Haverty Furniture Companies, Inc.","22.98","472714869.84","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hvt",
"HCP","HCP, Inc.","31.18","14901781944.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hcp",
"HR","Healthcare Realty Trust Incorporated","31.93","4006000414.73","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","28.64","5873039776.32","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hta",
"HT","Hersha Hospitality Trust","17.33","679075218.16","n/a","1999","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ht",
"HTZ","Hertz Global Holdings, Inc","17.44","1463628717.6","n/a","2016","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/htz",
"HF","HFF, Inc.","47.85","1903627794.75","n/a","2007","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/hf",
"HIW","Highwoods Properties, Inc.","46.68","4839638018.76","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","2.9","161118904.7","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/hil",
"HGV","Hilton Grand Vacations Inc.","31.91","2965223922.18","n/a","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","84.15","24596740629.45","n/a","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hlt",
"HMLP","Hoegh LNG Partners LP","19.17","636314755.86","n/a","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hmlp",
"HD","Home Depot, Inc. (The)","195.64","215967682109.48","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/hd",
"HOS","Hornbeck Offshore Services","1.3","49010798.2","n/a","2004","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hos",
"HST","Host Hotels & Resorts, Inc.","19.28","14276326592.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hst",
"HHC","Howard Hughes Corporation (The)","110.16","4751182403.28","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hhc",
"HUD","Hudson Ltd.","13.76","1271232460.8","n/a","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/hud",
"HCFT","Hunt Companies Finance Trust, Inc.","3.4001","80540426.3664","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hcft",
"H","Hyatt Hotels Corporation","73.64","7793043577.2","n/a","2009","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/h",
"IRT","Independence Realty Trust, Inc.","10.78","965174913.78","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/irt",
"HIFR","InfraREIT, Inc.","20.98","923071158.56","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hifr",
"I","Intelsat S.A.","15.25","2105616696.5","n/a","2013","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/i",
"IHG","Intercontinental Hotels Group","61.62","11216891514.66","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/ihg",
"IGT","International Game Technology","13.45","2746490000","n/a","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/igt",
"INSW","International Seaways, Inc.","17.29","504851989.46","n/a","2016","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/insw",
"IVR","INVESCO MORTGAGE CAPITAL INC","15.95","2036743177.15","n/a","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ivr",
"IRET","Investors Real Estate Trust","61.01","717980810.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/iret",
"IRM","Iron Mountain Incorporated","35.75","10237573596.25","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/irm",
"IRS","IRSA Inversiones Y Representaciones S.A.","10.6","613397047.6","n/a","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/irs",
"STAR          ","iStar Inc.","8.53","581389028.03","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/star",
"JAX","J. Alexander&#39;s Holdings, Inc.","9.9","145482242.4","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/jax",
"JCP","J.C. Penney Company, Inc. Holding Company","1.47","465036787.32","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/jcp",
"JBGS","JBG SMITH Properties","41.64","5104813951.8","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jbgs",
"JCAP","Jernigan Capital, Inc.","21.05","431451367.1","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/jcap",
"JCI","Johnson Controls International plc","36.92","33589725287.56","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/jci",
"JMEI","Jumei International Holding Limited","2.37","355226693.97","n/a","2014","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/jmei",
"JP","Jupai Holdings Limited","3.76","124170074.56","n/a","2015","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/jp",
"LRN","K12 Inc","34.18","1375297993.96","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lrn",
"KRC","Kilroy Realty Corporation","75.7","7642991454","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/krc",
"KIM","Kimco Realty Corporation","18.18","7671941183.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/kim",
"KEX","Kirby Corporation","76.88","4603209373.76","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/kex",
"KRG","Kite Realty Group Trust","16.14","1354701167.58","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/krg",
"KREF","KKR Real Estate Finance Trust Inc.","20.11","1191439010.67","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/kref",
"KNOP","KNOT Offshore Partners LP","19.2","627726604.8","n/a","2013","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/knop",
"KSS","Kohl&#39;s Corporation","70.21","11455885140.84","n/a","1992","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/kss",
"KR","Kroger Company (The)","24.48","19528749496.8","n/a","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/kr",
"LB","L Brands, Inc.","27.21","7488107866.68","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/lb",
"LADR","Ladder Capital Corp","17.04","2048460447.6","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ladr",
"LAIX","LAIX Inc.","10.6","508293648.6","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/laix",
"LVS","Las Vegas Sands Corp.","63.35","49099542869.65","n/a","2004","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/lvs",
"LEE","Lee Enterprises, Incorporated","3.39","195570561.09","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/lee",
"LPT","Liberty Property Trust","49.01","7251156337.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/lpt",
"LSI","Life Storage, Inc.","97.62","4552284466.86","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/lsi",
"LITB","LightInTheBox Holding Co., Ltd.","1.4","94928082.2","n/a","2013","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/litb",
"LYV","Live Nation Entertainment, Inc.","64.48","13598717548","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/lyv",
"LOW","Lowe&#39;s Companies, Inc.","108.93","87466106772.51","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/low",
"LTC","LTC Properties, Inc.","45.79","1818501587.34","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ltc",
"LUB","Luby&#39;s, Inc.","1.46","43453816.48","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/lub",
"LL","Lumber Liquidators Holdings, Inc","10.29","294708316.56","n/a","2007","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/ll",
"MAC","Macerich Company (The)","43.11","6085463341.23","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mac",
"CLI","Mack-Cali Realty Corporation","22.06","1992475612.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cli",
"M","Macy&#39;s Inc","24.47","7523723362.8","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/m",
"MANU","Manchester United Ltd.","19.79","3255977258.1","n/a","2012","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/manu",
"MCS","Marcus Corporation (The)","40.15","1238303650.1","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/mcs",
"HZO","MarineMax, Inc.","19.18","438013314.76","n/a","1998","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hzo",
"MATX","Matson, Inc.","37.22","1593993657.74","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/matx",
"MCD","McDonald&#39;s Corporation","188.39","144178132175.48","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/mcd",
"MRT","MedEquities Realty Trust, Inc.","11.08","352794413.08","n/a","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mrt",
"MPW","Medical Properties Trust, Inc.","18.74","7141400464.42","n/a","2005","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mpw",
"MDP","Meredith Corporation","55.99","2523891968.51","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/mdp",
"MFA","MFA Financial, Inc.","7.35","3311004972.45","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mfa",
"MFO","MFA Financial, Inc.","26.06","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mfo",
"MGP","MGM Growth Properties LLC","32.19","2911944933.54","n/a","2016","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mgp",
"MGM","MGM Resorts International","26.59","14276633293.74","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/mgm",
"MAA","Mid-America Apartment Communities, Inc.","108.83","12394468042.2","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/maa",
"MG","Mistras Group Inc","13.7","391309099.6","n/a","2009","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/mg",
"MNR","Monmouth Real Estate Investment Corporation","13.24","1233052189.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/mnr",
"MSGN","MSG Networks Inc.","22.08","1653246668.16","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/msgn",
"NHI","National Health Investors, Inc.","78.21","3361774885.92","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nhi",
"NNN","National Retail Properties","54.67","8829028907.93","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nnn",
"NSA","National Storage Affiliates Trust","28.21","1599494051.61","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nsa",
"NGVC","Natural Grocers by Vitamin Cottage, Inc.","11.99","268656285.04","n/a","2012","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/ngvc",
"NCI","Navigant Consulting, Inc.","19.66","796619189.36","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/nci",
"NETS","Netshoes (Cayman) Limited","1.6","49689990.4","n/a","2017","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/nets",
"NEWM","New Media Investment Group Inc.","10.68","646257714.96","n/a","2014","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/newm",
"EDU","New Oriental Education & Technology Group, Inc.","89.04","14096804786.4","n/a","2006","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/edu",
"NRZ","New Residential Investment Corp.","17.17","6338006415.77","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nrz",
"SNR","New Senior Investment Group Inc.","5.5","452154142","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/snr",
"NYT","New York Times Company (The)","33.52","5535555784.08","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/nyt",
"NXRT","NexPoint Residential Trust, Inc.","38","895881388","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nxrt",
"NAT","Nordic American Tankers Limited","1.95","276840848.7","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/nat",
"JWN","Nordstrom, Inc.","44.9","6959623699.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/jwn",
"NRE","NorthStar Realty Europe Corp.","17.6","876613161.6","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nre",
"NCLH","Norwegian Cruise Line Holdings Ltd.","56.11","12216709944.05","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/nclh",
"OHI","Omega Healthcare Investors, Inc.","38","7760714730","n/a","1992","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ohi",
"OLP","One Liberty Properties, Inc.","28.69","562014721.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/olp",
"ONE","OneSmart International Education Group Limited","8.1","1319734530.9","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/one",
"ORC","Orchid Island Capital, Inc.","6.56","321563190.24","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/orc",
"OUT","OUTFRONT Media Inc.","23.76","3344404282.56","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/out",
"PGRE","Paramount Group, Inc.","14.33","3348335246.92","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/pgre",
"PK","Park Hotels & Resorts Inc.","31.71","6390999972.63","n/a","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/pk",
"PRTY","Party City Holdco Inc.","7.79","729632425.21","n/a","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/prty",
"PSO","Pearson, Plc","11.2","8751822172.8","n/a","n/a","Consumer Services","Books","https://www.nasdaq.com/symbol/pso",
"PEB","Pebblebrook Hotel Trust","31.37","4094358569.08","n/a","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/peb",
"PEI","Pennsylvania Real Estate Investment Trust","6.21","480312971.64","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/pei",
"PMT","PennyMac Mortgage Investment Trust","20.85","1416854139.75","n/a","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/pmt",
"FENG","Phoenix New Media Limited","4.15","301990287.6","n/a","2011","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/feng",
"DOC","Physicians Realty Trust","18.66","3403915737.48","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/doc",
"PDM","Piedmont Office Realty Trust, Inc.","20.95","2631236074.3","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/pdm",
"PIR","Pier 1 Imports, Inc.","0.7364","62598702.6504","n/a","n/a","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/pir",
"PLNT","Planet Fitness, Inc.","69.73","5847265770.76","n/a","2015","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/plnt",
"APTS","Preferred Apartment Communities, Inc.","15.12","650777909.04","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/apts",
"PLD","Prologis, Inc.","72.21","45542862452.94","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/pld",
"PSB","PS Business Parks, Inc.","157.5","4309530907.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psb",
"PSA","Public Storage","218.31","38066996101.59","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa",
"PSA^B","Public Storage","25.4","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^b",
"PSA^C","Public Storage","24.94","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^c",
"PSA^D","Public Storage","24.61","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^d",
"PSA^E","Public Storage","24.19","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^e",
"PSA^F","Public Storage","24.95","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^f",
"PSA^U","Public Storage","25.38","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^u",
"PSA^V","Public Storage","25.0621","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/psa^v",
"NEW","Puxin Limited","7.75","632878578","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/new",
"PYX","Pyxus International, Inc.","25.16","228477557.44","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/pyx",
"QTS","QTS Realty Trust, Inc.","45.3","2503118861.1","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/qts",
"QUOT","Quotient Technology Inc.","9.9","931173348.6","n/a","2014","Consumer Services","Advertising","https://www.nasdaq.com/symbol/quot",
"QVCD","QVC, Inc.","24.27","0","n/a","2018","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/qvcd",
"RYN","Rayonier Inc.","31.74","4109970100.14","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ryn",
"RC","Ready Capital Corporation","14.55","467418255.3","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rc",
"RCA","Ready Capital Corporation","26.3099","0","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rca",
"RCP","Ready Capital Corporation","25.7172","0","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rcp",
"O","Realty Income Corporation","72.73","22094771577.41","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/o",
"RLH","Red Lion Hotels Corporation","8.33","204943664.73","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/rlh",
"RWT","Redwood Trust, Inc.","16.14","1560080295","n/a","1995","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rwt",
"RGS","Regis Corporation","19.88","799882256.88","n/a","1991","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/rgs",
"RELX","RELX PLC","21.59","42295429740.95","n/a","2015","Consumer Services","Publishing","https://www.nasdaq.com/symbol/relx",
"QSR","Restaurant Brands International Inc.","65.65","16604262468.3","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/qsr",
"RPAI","Retail Properties of America, Inc.","12.24","2613031687.44","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rpai",
"REXR","Rexford Industrial Realty, Inc.","36.06","3491162025.84","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rexr",
"RH","RH","103.36","2116628095.68","n/a","2012","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/rh",
"RLJ","RLJ Lodging Trust","17.89","3107288302.62","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rlj",
"RCI","Rogers Communication, Inc.","53.62","21644123407.48","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/rci",
"RCL","Royal Caribbean Cruises Ltd.","115.61","24184062594.78","n/a","1993","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/rcl",
"RPT","RPT Realty","12.01","965068618.22","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rpt",
"RTW","RTW Retailwinds, Inc.","2.35","152413954.7","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/rtw",
"RYB","RYB Education, Inc.","6.54","191058258.54","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ryb",
"R","Ryder System, Inc.","63.83","3400514973.31","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/r",
"RHP","Ryman Hospitality Properties, Inc.","82.73","4247005687.47","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/rhp",
"SAFE","Safehold Inc.","21.75","397501716.75","n/a","2017","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/safe",
"SBH","Sally Beauty Holdings, Inc.","18.46","2225368118.74","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/sbh",
"BFS","Saul Centers, Inc.","52.09","1185012808.06","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bfs",
"SE","Sea Limited","23.35","9657531232.8","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/se",
"SEAS","SeaWorld Entertainment, Inc.","24.34","2047639156.04","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/seas",
"SCI","Service Corporation International","40.5","7384143789","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/sci",
"SERV","ServiceMaster Global Holdings, Inc.","47.04","6400129794.24","n/a","2014","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/serv",
"SHAK","Shake Shack, Inc.","58.17","2157221245.41","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","20.99","10243806247.06","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/sjr",
"SHW","Sherwin-Williams Company (The)","433.33","40161289164.63","n/a","n/a","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/shw",
"SIG","Signet Jewelers Limited","28.05","1456138864.95","n/a","n/a","Consumer Services","Consumer Specialties","https://www.nasdaq.com/symbol/sig",
"SPG","Simon Property Group, Inc.","182.93","56522737271.44","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/spg",
"SITC","SITE Centers Corp.","13.74","2479358611.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sitc",
"SIX","Six Flags Entertainment Corporation New","49.6","4177577459.2","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/six",
"SLG","SL Green Realty Corp","90.41","7623862668.76","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/slg",
"SFS","Smart","5.16","394861616.04","n/a","2014","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/sfs",
"TRK","Speedway Motorsports, Inc.","15.01","612548643.7","n/a","1995","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/trk",
"SMTA","Spirit MTA REIT","6.52","280919096.52","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/smta",
"SRC","Spirit Realty Capital, Inc.","39.77","3416972342.03","n/a","2013","Consumer Services","Building operators","https://www.nasdaq.com/symbol/src",
"SPOT","Spotify Technology S.A.","140.06","25330702704.86","n/a","2018","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/spot",
"JOE","St. Joe Company (The)","16.56","1004728883.04","n/a","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","29.7","3503069024.4","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stag",
"SSI","Stage Stores, Inc.","1","29736642","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/ssi",
"STN","Stantec Inc","24.15","2700624006.15","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/stn",
"SGU","Star Group, L.P.","9.65","501539488.6","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/sgu",
"STWD","STARWOOD PROPERTY TRUST, INC.","22.53","6303179573.7","n/a","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stwd",
"STON","StoneMor Partners L.P.","3.75","142344918.75","n/a","2004","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ston",
"STOR","STORE Capital Corporation","33.31","7381923866.95","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stor",
"MSC","Studio City International Holdings Limited","16.32","1212085486.08","n/a","2018","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/msc",
"SPH","Suburban Propane Partners, L.P.","22.47","1385581698.69","n/a","1996","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/sph",
"INN","Summit Hotel Properties, Inc.","11.59","1214437044.61","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/inn",
"SUI","Sun Communities, Inc.","119.27","10300676024.5","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sui",
